,nazwa,okres,mln_EUR
15928,PROJPRZEM,2017-02,12.75
15929,HELIO,2017-02,12.68
15930,AWBUD,2017-02,12.51
15931,ERG,2017-02,12.48
15932,ALTA,2017-02,12.48
15933,REMAK,2017-02,12.47
15934,PAMAPOL,2017-02,12.08
15935,PROCHNIK,2017-02,11.98
15936,KCI,2017-02,11.28
15937,MEDIACAP,2017-02,11.27
15938,BIOMEDLUB,2017-02,10.97
15939,WINVEST,2017-02,10.91
15940,FASING,2017-02,10.8
15941,SEKO,2017-02,10.72
15942,EFEKT,2017-02,10.61
15943,ARTERIA,2017-02,10.59
15944,FON,2017-02,10.56
15945,08OCTAVA,2017-02,10.51
15946,FASTFIN,2017-02,10.31
15947,SARE,2017-02,10.14
15948,KPPD,2017-02,9.81
15949,NTTSYSTEM,2017-02,9.66
15950,SUWARY,2017-02,9.51
15951,CFI,2017-02,9.46
15952,HAWE,2017-02,9.44
15953,HUBSTYLE,2017-02,9.4
15954,MEGARON,2017-02,8.83
15955,PRAGMAINK,2017-02,8.65
15956,K2INTERNT,2017-02,8.61
15957,ATLANTAPL,2017-02,8.53
15958,WIKANA,2017-02,8.39
15959,PRAGMAFA,2017-02,8.32
15960,PMPG,2017-02,8.3
15961,LABOPRINT,2017-02,8.25
15962,SOLAR,2017-02,8.2
15963,KOMPAP,2017-02,8.15
15964,TESGAS,2017-02,8.15
15965,LSISOFT,2017-02,8.01
15966,SKOTAN,2017-02,8.01
15967,CHEMOS,2017-02,7.99
15968,SIMPLE,2017-02,7.99
15969,ELKOP,2017-02,7.51
15970,KBDOM,2017-02,7.36
15971,BALTONA,2017-02,7.14
15972,INTERSPPL,2017-02,6.94
15973,POLNA,2017-02,6.87
15974,KRAKCHEM,2017-02,6.65
15975,PEMUG,2017-02,6.33
15976,MIRACULUM,2017-02,6.13
15977,EDINVEST,2017-02,6.09
15978,PLATYNINW,2017-02,6.02
15979,MOSTALPLC,2017-02,5.93
15980,ATREM,2017-02,5.79
15981,QUANTUM,2017-02,5.66
15982,PATENTUS,2017-02,5.54
15983,TRITON,2017-02,5.37
15984,ESOTIQ,2017-02,5.32
15985,BETACOM,2017-02,5.3
15986,STAPORKOW,2017-02,4.89
15987,ENAP,2017-02,4.77
15988,WADEX,2017-02,4.64
15989,4FUNMEDIA,2017-02,4.6
15990,MNI,2017-02,4.57
15991,ATLANTIS,2017-02,4.46
15992,INVISTA,2017-02,4.26
15993,PBSFINANSE,2017-02,3.75
15994,PWRMEDIA,2017-02,3.65
15995,INC,2017-02,3.63
15996,NORTCOAST,2017-02,3.52
15997,SUNEX,2017-02,3.45
15998,ALMA,2017-02,3.38
15999,PROCAD,2017-02,3.32
16000,FOTA,2017-02,3.12
16001,DROZAPOL,2017-02,3.1
16002,DROP,2017-02,3.1
16003,LARK,2017-02,3.07
16004,IMPERA,2017-02,2.9
16005,IFCAPITAL,2017-02,2.68
16006,PRIMAMODA,2017-02,2.67
16007,WILBO,2017-02,2.59
16008,ZASTAL,2017-02,2.56
16009,SANWIL,2017-02,2.52
16010,ARCUS,2017-02,2.49
16011,MUZA,2017-02,2.43
16012,CCENERGY,2017-02,2.38
16013,UNIMA,2017-02,2.34
16014,MOJ,2017-02,2.28
16015,FMG,2017-02,2.27
16016,IQP,2017-02,2.12
16017,SKYLINE,2017-02,2.08
16018,06MAGNA,2017-02,1.93
16019,SCOPAK,2017-02,1.89
16020,IFSA,2017-02,1.83
16021,COMPERIA,2017-02,1.81
16022,SWISSMED,2017-02,1.8
16023,RESBUD,2017-02,1.77
16024,IBSM,2017-02,1.7
16025,CALATRAVA,2017-02,1.67
16026,ABMSOLID,2017-02,1.63
16027,INTERBUD,2017-02,1.53
16028,IZOLACJA,2017-02,1.45
16029,PCGUARD,2017-02,1.28
16030,INDYGO,2017-02,1.17
16031,ZREMB,2017-02,1.11
16032,KERDOS,2017-02,1.09
16033,RUBICON,2017-02,1.08
16034,DGA,2017-02,0.98
16035,STARHEDGE,2017-02,0.94
16036,GRAVITON,2017-02,0.91
16037,IDEON,2017-02,0.79
16038,DREWEX,2017-02,0.73
16039,CASHFLOW,2017-02,0.7
16040,REDWOOD,2017-02,0.63
16041,EVEREST,2017-02,0.61
16042,IDMSA,2017-02,0.57
16043,BUDOPOL,2017-02,0.48
16044,REGNON,2017-02,0.43
16045,TOPMEDICA,2017-02,0.34
16046,B3SYSTEM,2017-02,0.23
16047,AMPLI,2017-02,0.17
16048,BACD,2017-02,0.06
16049,PKNORLEN,2017-03,10135.77
16050,PKOBP,2017-03,9496.9
16051,PEKAO,2017-03,8216.57
16052,PGNIG,2017-03,8106.46
16053,BZWBK,2017-03,8054.37
16054,PZU,2017-03,7121.33
16055,KGHM,2017-03,5488.41
16056,INGBSK,2017-03,5304.45
16057,PGE,2017-03,5051.25
16058,MBANK,2017-03,3742.27
16059,CYFRPLSAT,2017-03,3667.71
16060,LPP,2017-03,2961.68
16061,LOTOS,2017-03,2393.39
16062,HANDLOWY,2017-03,2374.9
16063,CCC,2017-03,2208.88
16064,ALIOR,2017-03,2189.52
16065,MILLENNIUM,2017-03,1854.26
16066,JSW,2017-03,1747.35
16067,AMREST,2017-03,1744.45
16068,CDPROJEKT,2017-03,1690.15
16069,SYNTHOS,2017-03,1646.3
16070,GRUPAAZOTY,2017-03,1624.34
16071,BUDIMEX,2017-03,1481.36
16072,ORANGEPL,2017-03,1439.93
16073,TAURONPE,2017-03,1407.92
16074,BGZBNPP,2017-03,1366.44
16075,ENEA,2017-03,1183.17
16076,ZYWIEC,2017-03,1092.9
16077,KRUK,2017-03,1068.74
16078,ASSECOPOL,2017-03,1068.04
16079,EUROCASH,2017-03,1052.35
16080,ENERGA,2017-03,1043.07
16081,INTERCARS,2017-03,1024.05
16082,CIECH,2017-03,999.1
16083,PBG,2017-03,917.17
16084,GTC,2017-03,916.11
16085,ORBIS,2017-03,895.38
16086,KETY,2017-03,890.46
16087,PULAWY,2017-03,814.01
16088,STALPROD,2017-03,790.8
16089,PKPCARGO,2017-03,689.88
16090,PFLEIDER,2017-03,682.3
16091,BORYSZEW,2017-03,636.43
16092,BOGDANKA,2017-03,613.56
16093,FAMUR,2017-03,592.55
16094,BENEFIT,2017-03,579.09
16095,ECHO,2017-03,547.67
16096,FORTE,2017-03,464.73
16097,IDEABANK,2017-03,464.49
16098,POLIMEXMS,2017-03,450.27
16099,COMARCH,2017-03,448.13
16100,GPW,2017-03,441.52
16101,PCCROKITA,2017-03,423.2
16102,NEUCA,2017-03,418.71
16103,CLNPHARMA,2017-03,412.7
16104,GETINOBLE,2017-03,410.31
16105,DOMDEV,2017-03,406.4
16106,SANOK,2017-03,382.23
16107,WIRTUALNA,2017-03,380.17
16108,NETIA,2017-03,376.52
16109,WAWEL,2017-03,366.07
16110,POLICE,2017-03,360.8
16111,KRUSZWICA,2017-03,356.81
16112,AMICA,2017-03,350.27
16113,KOGENERA,2017-03,336.85
16114,LIVECHAT,2017-03,326.47
16115,DEBICA,2017-03,320.0
16116,MABION,2017-03,307.6
16117,ATAL,2017-03,300.01
16118,FARMACOL,2017-03,286.69
16119,APATOR,2017-03,274.2
16120,MEDICALG,2017-03,265.5
16121,XTB,2017-03,255.36
16122,GETIN,2017-03,249.55
16123,ALCHEMIA,2017-03,240.77
16124,MENNICA,2017-03,239.67
16125,STALEXP,2017-03,238.49
16126,PAGED,2017-03,225.16
16127,ALUMETAL,2017-03,222.31
16128,EMPERIA,2017-03,219.36
16129,ASSECOBS,2017-03,219.21
16130,WIELTON,2017-03,215.9
16131,ZEPAK,2017-03,210.53
16132,ROBYG,2017-03,203.87
16133,IMPEXMET,2017-03,203.8
16134,LCCORP,2017-03,203.64
16135,STELMET,2017-03,201.8
16136,SNIEZKA,2017-03,201.54
16137,MLPGROUP,2017-03,199.17
16138,ALTUSTFI,2017-03,196.21
16139,TRAKCJA,2017-03,193.31
16140,MANGATA,2017-03,188.29
16141,NEWAG,2017-03,181.29
16142,PHN,2017-03,176.29
16143,BOS,2017-03,175.81
16144,SELVITA,2017-03,174.58
16145,PEP,2017-03,170.15
16146,AGORA,2017-03,165.6
16147,OPONEO.PL,2017-03,165.06
16148,CPGROUP,2017-03,164.86
16149,RAFAKO,2017-03,161.02
16150,ELEMENTAL,2017-03,157.55
16151,ELBUDOWA,2017-03,155.37
16152,PELION,2017-03,153.22
16153,BEST,2017-03,151.36
16154,ASSECOSEE,2017-03,148.8
16155,COLIAN,2017-03,147.58
16156,WORKSERV,2017-03,146.39
16157,ABPL,2017-03,145.77
16158,AUTOPARTN,2017-03,144.18
16159,PGODLEW,2017-03,143.77
16160,BIOTON,2017-03,142.44
16161,VISTULA,2017-03,139.4
16162,MCI,2017-03,130.74
16163,ENTER,2017-03,128.17
16164,LENTEX,2017-03,127.13
16165,MARVIPOL,2017-03,127.02
16166,RAINBOW,2017-03,123.46
16167,ZPUE,2017-03,118.77
16168,UNIBEP,2017-03,108.96
16169,TOYA,2017-03,107.48
16170,SELENAFM,2017-03,105.52
16171,COMP,2017-03,105.13
16172,JWCONSTR,2017-03,104.66
16173,11BIT,2017-03,100.36
16174,ERBUD,2017-03,100.19
16175,CIGAMES,2017-03,99.99
16176,ULMA,2017-03,98.39
16177,ATM,2017-03,96.89
16178,PGSSOFT,2017-03,96.68
16179,UNIMOT,2017-03,96.5
16180,PLAYWAY,2017-03,95.67
16181,ACAUTOGAZ,2017-03,94.16
16182,ATMGRUPA,2017-03,93.89
16183,RAWLPLUG,2017-03,90.66
16184,ARCTIC,2017-03,87.03
16185,QUERCUS,2017-03,85.96
16186,PCM,2017-03,84.67
16187,GLCOSMED,2017-03,84.45
16188,ARCHICOM,2017-03,84.12
16189,BSCDRUK,2017-03,81.35
16190,ASMGROUP,2017-03,78.37
16191,INTEGERPL,2017-03,77.28
16192,WITTCHEN,2017-03,75.06
16193,PCCEXOL,2017-03,73.98
16194,IMPEL,2017-03,73.63
16195,MONNARI,2017-03,72.43
16196,TORPOL,2017-03,70.76
16197,KOPEX,2017-03,70.11
16198,FERRO,2017-03,69.97
16199,KANIA,2017-03,69.71
16200,ADIUVO,2017-03,68.62
16201,PBKM,2017-03,66.48
16202,TIM,2017-03,65.13
16203,KREDYTIN,2017-03,64.96
16204,MOSTALWAR,2017-03,64.93
16205,POLNORD,2017-03,64.3
16206,ZUE,2017-03,64.13
16207,OTLOG,2017-03,63.95
16208,ELZAB,2017-03,62.72
16209,IMMOBILE,2017-03,62.51
16210,KINOPOL,2017-03,62.0
16211,LOKUM,2017-03,61.85
16212,PANOVA,2017-03,60.26
16213,AMBRA,2017-03,60.15
16214,STALPROFI,2017-03,59.26
16215,TERMOREX,2017-03,59.17
16216,PEKABEX,2017-03,58.53
16217,ABCDATA,2017-03,57.89
16218,ERGIS,2017-03,56.07
16219,IZOBLOK,2017-03,55.85
16220,EUCO,2017-03,55.67
16221,ENELMED,2017-03,55.12
16222,VANTAGE,2017-03,54.45
16223,VIGOSYS,2017-03,54.42
16224,KONSSTALI,2017-03,54.04
16225,ARTIFEX,2017-03,50.76
16226,URSUS,2017-03,50.72
16227,ABADONRE,2017-03,48.55
16228,INPRO,2017-03,48.2
16229,MERCATOR,2017-03,47.68
16230,SECOGROUP,2017-03,46.86
16231,INTROL,2017-03,46.72
16232,MFO,2017-03,46.68
16233,MEDIATEL,2017-03,46.51
16234,MERCOR,2017-03,45.64
16235,ORZBIALY,2017-03,44.98
16236,SOHODEV,2017-03,44.85
16237,SKARBIEC,2017-03,44.78
16238,VOXEL,2017-03,44.68
16239,GOBARTO,2017-03,44.14
16240,PEMANAGER,2017-03,44.02
16241,APLISENS,2017-03,43.8
16242,I2DEV,2017-03,43.68
16243,CELTIC,2017-03,43.61
16244,KGL,2017-03,43.26
16245,IZOSTAL,2017-03,42.68
16246,MDIENERGIA,2017-03,42.61
16247,TXM,2017-03,42.4
16248,MOSTALZAB,2017-03,42.06
16249,INDYKPOL,2017-03,41.54
16250,CDRL,2017-03,41.42
16251,ZAMET,2017-03,41.42
16252,PCCINTER,2017-03,40.81
16253,ATENDE,2017-03,39.88
16254,GROCLIN,2017-03,39.76
16255,CORMAY,2017-03,39.72
16256,APLITT,2017-03,39.5
16257,AILLERON,2017-03,39.47
16258,BYTOM,2017-03,38.99
16259,ROPCZYCE,2017-03,38.89
16260,HERKULES,2017-03,38.68
16261,WASKO,2017-03,38.46
16262,YOLO,2017-03,38.25
16263,NOVITA,2017-03,38.15
16264,FEERUM,2017-03,38.11
16265,POLWAX,2017-03,37.49
16266,EKOEXPORT,2017-03,36.88
16267,SYNEKTIK,2017-03,35.98
16268,LUBAWA,2017-03,34.7
16269,EMCINSMED,2017-03,34.6
16270,SONEL,2017-03,34.34
16271,ELEKTROTI,2017-03,33.81
16272,MASTERPHA,2017-03,33.58
16273,OEX,2017-03,32.89
16274,AATHOLD,2017-03,32.8
16275,VIVID,2017-03,32.29
16276,HUTMEN,2017-03,32.15
16277,TARCZYNSKI,2017-03,30.95
16278,PEPEES,2017-03,30.62
16279,HYPERION,2017-03,30.38
16280,FAM,2017-03,30.15
16281,COGNOR,2017-03,29.25
16282,DECORA,2017-03,28.53
16283,VISTAL,2017-03,28.49
16284,APSENERGY,2017-03,28.45
16285,IMS,2017-03,28.42
16286,MIRBUD,2017-03,28.34
16287,VOTUM,2017-03,28.12
16288,DEKPOL,2017-03,27.25
16289,INPOST,2017-03,27.03
16290,BRASTER,2017-03,26.91
16291,AIRWAY,2017-03,26.86
16292,PETROLINV,2017-03,26.41
16293,ESSYSTEM,2017-03,26.31
16294,KREC,2017-03,25.64
16295,FERRUM,2017-03,25.48
16296,LENA,2017-03,25.23
16297,INSTALKRK,2017-03,25.03
16298,LARQ,2017-03,24.33
16299,OPENFIN,2017-03,24.22
16300,JHMDEV,2017-03,24.11
16301,POLCOLORIT,2017-03,23.79
16302,TRANSPOL,2017-03,23.02
16303,BOWIM,2017-03,22.71
16304,ODLEWNIE,2017-03,22.57
16305,GINOROSSI,2017-03,22.43
16306,PLASTBOX,2017-03,22.26
16307,RELPOL,2017-03,21.86
16308,HYDROTOR,2017-03,21.71
16309,NOWAGALA,2017-03,21.67
16310,KREZUS,2017-03,21.65
16311,BBIDEV,2017-03,21.57
16312,GRODNO,2017-03,21.51
16313,VINDEXUS,2017-03,21.37
16314,LIBET,2017-03,21.33
16315,BUMECH,2017-03,21.17
16316,ORION,2017-03,21.03
16317,KRVITAMIN,2017-03,20.73
16318,MWTRADE,2017-03,20.47
16319,SYGNITY,2017-03,20.37
16320,BEDZIN,2017-03,20.14
16321,EUROTEL,2017-03,19.76
16322,MCLOGIC,2017-03,19.4
16323,REDAN,2017-03,19.04
16324,ACTION,2017-03,18.69
16325,POLMED,2017-03,18.47
16326,POZBUD,2017-03,18.08
16327,SFINKS,2017-03,18.02
16328,FON,2017-03,17.9
16329,BERLING,2017-03,17.76
16330,HARPER,2017-03,17.35
16331,ENERGOINS,2017-03,17.23
16332,MOBRUK,2017-03,17.2
16333,RAFAMET,2017-03,16.99
16334,IPOPEMA,2017-03,16.88
16335,CNT,2017-03,16.84
16336,PROCHEM,2017-03,16.76
16337,PROTEKTOR,2017-03,16.54
16338,WDX,2017-03,16.43
16339,BIK,2017-03,16.42
16340,WISTIL,2017-03,16.35
16341,DELKO,2017-03,16.25
16342,GEKOPLAST,2017-03,16.06
16343,HELIO,2017-03,15.88
16344,QUMAK,2017-03,15.74
16345,RADPOL,2017-03,15.6
16346,WOJAS,2017-03,15.53
16347,RANKPROGR,2017-03,15.42
16348,NETMEDIA,2017-03,15.13
16349,CZTOREBKA,2017-03,15.11
16350,AWBUD,2017-03,14.94
16351,TALEX,2017-03,14.57
16352,INTERFERI,2017-03,14.56
16353,WINVEST,2017-03,14.54
16354,MAKARONPL,2017-03,14.36
16355,CUBEITG,2017-03,14.21
16356,ERG,2017-03,13.94
16357,PROCHNIK,2017-03,13.93
16358,SETANTA,2017-03,13.92
16359,CAPITAL,2017-03,13.68
16360,ALTA,2017-03,13.66
16361,KOMPUTRON,2017-03,13.44
16362,REMAK,2017-03,13.19
16363,PROJPRZEM,2017-03,13.01
16364,MEXPOLSKA,2017-03,12.93
16365,BRIJU,2017-03,12.86
16366,MEDIACAP,2017-03,12.83
16367,OTMUCHOW,2017-03,12.69
16368,FASING,2017-03,12.64
16369,PMPG,2017-03,12.6
16370,PAMAPOL,2017-03,12.27
16371,OPTEAM,2017-03,12.21
16372,KPPD,2017-03,12.11
16373,KCI,2017-03,12.03
16374,BIOMEDLUB,2017-03,11.01
16375,INDATA,2017-03,11.01
16376,SEKO,2017-03,10.73
16377,EFEKT,2017-03,10.65
16378,CFI,2017-03,10.56
16379,08OCTAVA,2017-03,10.44
16380,SARE,2017-03,10.32
16381,JWWINVEST,2017-03,10.06
16382,KBDOM,2017-03,9.86
16383,SUWARY,2017-03,9.8
16384,INTERSPPL,2017-03,9.74
16385,FASTFIN,2017-03,9.72
16386,MEGARON,2017-03,9.6
16387,HUBSTYLE,2017-03,9.57
16388,ARTERIA,2017-03,9.21
16389,HAWE,2017-03,8.89
16390,LSISOFT,2017-03,8.69
16391,SOLAR,2017-03,8.67
16392,SIMPLE,2017-03,8.67
16393,KOMPAP,2017-03,8.57
16394,PRAGMAINK,2017-03,8.55
16395,TESGAS,2017-03,8.45
16396,CHEMOS,2017-03,8.12
16397,PRAGMAFA,2017-03,8.11
16398,WIKANA,2017-03,8.06
16399,SKOTAN,2017-03,8.06
16400,ATLANTAPL,2017-03,7.91
16401,K2INTERNT,2017-03,7.8
16402,NTTSYSTEM,2017-03,7.58
16403,LABOPRINT,2017-03,7.46
16404,MOSTALPLC,2017-03,6.78
16405,BALTONA,2017-03,6.78
16406,POLNA,2017-03,6.71
16407,ATREM,2017-03,6.39
16408,KRAKCHEM,2017-03,6.38
16409,BETACOM,2017-03,5.84
16410,PATENTUS,2017-03,5.8
16411,STARHEDGE,2017-03,5.69
16412,EDINVEST,2017-03,5.48
16413,ESOTIQ,2017-03,5.38
16414,MIRACULUM,2017-03,5.32
16415,STAPORKOW,2017-03,5.26
16416,PEMUG,2017-03,5.26
16417,4FUNMEDIA,2017-03,5.17
16418,TRITON,2017-03,5.08
16419,WADEX,2017-03,5.06
16420,ENAP,2017-03,4.97
16421,ELKOP,2017-03,4.83
16422,ATLANTIS,2017-03,4.74
16423,QUANTUM,2017-03,4.56
16424,INVISTA,2017-03,4.18
16425,IALBGR,2017-03,4.0
16426,NORTCOAST,2017-03,3.74
16427,PWRMEDIA,2017-03,3.67
16428,PBSFINANSE,2017-03,3.67
16429,MNI,2017-03,3.56
16430,INC,2017-03,3.56
16431,SANWIL,2017-03,3.17
16432,PROCAD,2017-03,3.08
16433,DROZAPOL,2017-03,3.05
16434,SUNEX,2017-03,2.98
16435,IQP,2017-03,2.97
16436,IMPERA,2017-03,2.94
16437,LARK,2017-03,2.91
16438,DROP,2017-03,2.77
16439,ALMA,2017-03,2.75
16440,PLATYNINW,2017-03,2.66
16441,PRIMAMODA,2017-03,2.58
16442,IFCAPITAL,2017-03,2.56
16443,MUZA,2017-03,2.54
16444,CALATRAVA,2017-03,2.45
16445,CCENERGY,2017-03,2.44
16446,COMPERIA,2017-03,2.35
16447,ZASTAL,2017-03,2.3
16448,FOTA,2017-03,2.25
16449,FMG,2017-03,2.25
16450,UNIMA,2017-03,2.24
16451,ARCUS,2017-03,2.17
16452,IBSM,2017-03,2.1
16453,IFSA,2017-03,2.05
16454,ABMSOLID,2017-03,2.03
16455,SWISSMED,2017-03,1.99
16456,WILBO,2017-03,1.92
16457,MOJ,2017-03,1.91
16458,RESBUD,2017-03,1.9
16459,SKYLINE,2017-03,1.85
16460,06MAGNA,2017-03,1.78
16461,SCOPAK,2017-03,1.59
16462,IZOLACJA,2017-03,1.57
16463,INTERBUD,2017-03,1.36
16464,PCGUARD,2017-03,1.16
16465,RUBICON,2017-03,1.08
16466,DGA,2017-03,1.06
16467,INDYGO,2017-03,1.01
16468,ZREMB,2017-03,0.99
16469,IDEON,2017-03,0.81
16470,BUDOPOL,2017-03,0.74
16471,CASHFLOW,2017-03,0.71
16472,KERDOS,2017-03,0.69
16473,DREWEX,2017-03,0.65
16474,IDMSA,2017-03,0.64
16475,REDWOOD,2017-03,0.57
16476,GRAVITON,2017-03,0.5
16477,REGNON,2017-03,0.43
16478,EVEREST,2017-03,0.43
16479,B3SYSTEM,2017-03,0.32
16480,AMPLI,2017-03,0.17
16481,BACD,2017-03,0.04
16482,PKNORLEN,2017-04,11765.3
16483,PKOBP,2017-04,10460.64
16484,PGNIG,2017-04,9071.01
16485,PZU,2017-04,8764.24
16486,PEKAO,2017-04,8747.96
16487,BZWBK,2017-04,8382.11
16488,KGHM,2017-04,5838.27
16489,INGBSK,2017-04,5525.47
16490,PGE,2017-04,5112.25
16491,MBANK,2017-04,4341.31
16492,CYFRPLSAT,2017-04,3683.8
16493,LPP,2017-04,3026.96
16494,LOTOS,2017-04,2651.88
16495,HANDLOWY,2017-04,2322.25
16496,ALIOR,2017-04,2286.3
16497,JSW,2017-04,2180.06
16498,CCC,2017-04,2084.04
16499,MILLENNIUM,2017-04,1990.7
16500,AMREST,2017-04,1848.73
16501,SYNTHOS,2017-04,1691.33
16502,BUDIMEX,2017-04,1664.88
16503,GRUPAAZOTY,2017-04,1609.43
16504,CDPROJEKT,2017-04,1545.17
16505,ORANGEPL,2017-04,1440.89
16506,TAURONPE,2017-04,1367.3
16507,BGZBNPP,2017-04,1346.37
16508,KRUK,2017-04,1271.25
16509,ENEA,2017-04,1247.81
16510,EUROCASH,2017-04,1135.22
16511,ASSECOPOL,2017-04,1074.65
16512,ZYWIEC,2017-04,1071.71
16513,INTERCARS,2017-04,1041.36
16514,GTC,2017-04,1004.03
16515,ENERGA,2017-04,977.97
16516,CIECH,2017-04,969.89
16517,KETY,2017-04,959.8
16518,ORBIS,2017-04,950.6
16519,DINOPL,2017-04,901.12
16520,PBG,2017-04,853.28
16521,PULAWY,2017-04,771.94
16522,STALPROD,2017-04,714.44
16523,PFLEIDER,2017-04,681.69
16524,PKPCARGO,2017-04,678.65
16525,FAMUR,2017-04,659.86
16526,BORYSZEW,2017-04,659.62
16527,BENEFIT,2017-04,588.76
16528,BOGDANKA,2017-04,585.1
16529,ECHO,2017-04,532.38
16530,POLIMEXMS,2017-04,456.18
16531,IDEABANK,2017-04,454.57
16532,COMARCH,2017-04,453.05
16533,GPW,2017-04,451.87
16534,FORTE,2017-04,449.17
16535,NEUCA,2017-04,434.25
16536,PCCROKITA,2017-04,418.44
16537,DOMDEV,2017-04,414.87
16538,SANOK,2017-04,396.44
16539,WAWEL,2017-04,391.21
16540,GETINOBLE,2017-04,389.63
16541,KRUSZWICA,2017-04,381.46
16542,NETIA,2017-04,363.55
16543,WIRTUALNA,2017-04,362.87
16544,AMICA,2017-04,359.26
16545,POLICE,2017-04,359.26
16546,CLNPHARMA,2017-04,352.04
16547,KOGENERA,2017-04,340.97
16548,LIVECHAT,2017-04,340.42
16549,ATAL,2017-04,337.94
16550,DEBICA,2017-04,336.15
16551,FARMACOL,2017-04,286.88
16552,APATOR,2017-04,275.8
16553,MABION,2017-04,259.95
16554,MEDICALG,2017-04,252.21
16555,WIELTON,2017-04,249.83
16556,MENNICA,2017-04,248.96
16557,ASSECOBS,2017-04,244.87
16558,ALCHEMIA,2017-04,237.14
16559,ALUMETAL,2017-04,235.37
16560,ALTUSTFI,2017-04,234.77
16561,GETIN,2017-04,228.91
16562,STALEXP,2017-04,228.67
16563,EMPERIA,2017-04,225.65
16564,XTB,2017-04,216.01
16565,MLPGROUP,2017-04,214.72
16566,ROBYG,2017-04,210.87
16567,ZEPAK,2017-04,209.71
16568,LCCORP,2017-04,209.08
16569,PAGED,2017-04,209.07
16570,SNIEZKA,2017-04,206.46
16571,IMPEXMET,2017-04,201.09
16572,TRAKCJA,2017-04,199.65
16573,MANGATA,2017-04,199.5
16574,PHN,2017-04,191.38
16575,STELMET,2017-04,191.0
16576,NEWAG,2017-04,188.88
16577,SELVITA,2017-04,184.9
16578,AGORA,2017-04,183.11
16579,OPONEO.PL,2017-04,165.24
16580,BOS,2017-04,159.53
16581,RAFAKO,2017-04,154.28
16582,CPGROUP,2017-04,153.87
16583,ASSECOSEE,2017-04,153.7
16584,COLIAN,2017-04,151.34
16585,WORKSERV,2017-04,149.12
16586,ELEMENTAL,2017-04,147.14
16587,AUTOPARTN,2017-04,147.05
16588,BEST,2017-04,146.98
16589,BIOTON,2017-04,143.96
16590,PGODLEW,2017-04,142.27
16591,ABPL,2017-04,141.92
16592,RAINBOW,2017-04,141.48
16593,PELION,2017-04,141.14
16594,PEP,2017-04,138.69
16595,MCI,2017-04,137.93
16596,VISTULA,2017-04,136.41
16597,ELBUDOWA,2017-04,133.07
16598,MARVIPOL,2017-04,131.05
16599,ENTER,2017-04,128.09
16600,TOYA,2017-04,125.38
16601,ZPUE,2017-04,125.16
16602,LENTEX,2017-04,125.13
16603,UNIBEP,2017-04,113.94
16604,SELENAFM,2017-04,113.6
16605,ULMA,2017-04,110.3
16606,RAWLPLUG,2017-04,106.17
16607,ERBUD,2017-04,101.17
16608,ACAUTOGAZ,2017-04,100.93
16609,JWCONSTR,2017-04,100.51
16610,11BIT,2017-04,97.27
16611,ATM,2017-04,96.96
16612,PGSSOFT,2017-04,96.27
16613,ATMGRUPA,2017-04,93.96
16614,PLAYWAY,2017-04,93.28
16615,ARCHICOM,2017-04,93.01
16616,QUERCUS,2017-04,92.88
16617,INTEGERPL,2017-04,89.11
16618,UNIMOT,2017-04,88.55
16619,PCM,2017-04,87.54
16620,COMP,2017-04,82.8
16621,ARCTIC,2017-04,81.99
16622,BSCDRUK,2017-04,81.4
16623,GLCOSMED,2017-04,81.24
16624,FERRO,2017-04,79.99
16625,WITTCHEN,2017-04,78.12
16626,PCCEXOL,2017-04,77.31
16627,ASMGROUP,2017-04,75.72
16628,IMPEL,2017-04,71.69
16629,POLNORD,2017-04,70.47
16630,TORPOL,2017-04,70.21
16631,LOKUM,2017-04,67.87
16632,ADIUVO,2017-04,67.13
16633,PBKM,2017-04,66.24
16634,VIGOSYS,2017-04,65.52
16635,KREDYTIN,2017-04,65.34
16636,ZUE,2017-04,65.26
16637,KOPEX,2017-04,65.22
16638,CIGAMES,2017-04,65.16
16639,KANIA,2017-04,63.23
16640,IMMOBILE,2017-04,62.55
16641,MONNARI,2017-04,62.47
16642,STALPROFI,2017-04,62.21
16643,OTLOG,2017-04,62.06
16644,KINOPOL,2017-04,61.76
16645,PEKABEX,2017-04,61.38
16646,ELZAB,2017-04,60.88
16647,AMBRA,2017-04,60.49
16648,MOSTALWAR,2017-04,59.76
16649,ERGIS,2017-04,59.66
16650,SECOGROUP,2017-04,59.1
16651,PANOVA,2017-04,58.81
16652,TIM,2017-04,57.85
16653,ABCDATA,2017-04,57.33
16654,TERMOREX,2017-04,55.71
16655,URSUS,2017-04,55.5
16656,VANTAGE,2017-04,54.05
16657,IZOBLOK,2017-04,52.83
16658,ORZBIALY,2017-04,52.71
16659,ENELMED,2017-04,52.53
16660,EUCO,2017-04,52.39
16661,KONSSTALI,2017-04,50.35
16662,SKARBIEC,2017-04,49.58
16663,MFO,2017-04,49.18
16664,INTROL,2017-04,48.96
16665,MERCATOR,2017-04,47.71
16666,CORMAY,2017-04,47.0
16667,ABADONRE,2017-04,46.59
16668,IZOSTAL,2017-04,46.12
16669,BYTOM,2017-04,45.8
16670,INDYKPOL,2017-04,45.77
16671,I2DEV,2017-04,45.43
16672,SOHODEV,2017-04,45.41
16673,INPRO,2017-04,45.29
16674,CDRL,2017-04,45.21
16675,VOXEL,2017-04,45.08
16676,PEMANAGER,2017-04,44.64
16677,ATENDE,2017-04,44.56
